comment,rating,company_name,company_logo,company_website
Sometimes can't get the auto sign-in to work properly,2,Dashlane,//s3-eu-west-1.amazonaws.com/tpd/logos/50118efa000064000518aa20/0x0.png,http://www.dashlane.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I have always been more than satisfied with this company.  I don't even think about using anyone else.,2,Park Ride Fly USA,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5899ef7e0000ff00059c426f/198x149.png,https://www.parkrideflyusa.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"It has been hard, but I look forward to being debt free in the following year.  I want to quit working and enjoy my retirement.  Thanks to FDR that is possible.  Life is too short to accumulating debt.  I have managed during the program to stay out of debt and learn a new way to spent money.  That is called a budget.  During this time I paid off back taxes.  Soon my life will be mine, and I plan to keep it that way!  I wont be a slave to debt for the remainder of my life!  Thanks FDR for your help",2,Freedom Debt Relief,//s3-eu-west-1.amazonaws.com/tpd/logos/519376ed00006400052d1a3a/0x0.png,http://www.freedomdebtrelief.com/?utm_source=trustpilot
"Nice people, great libraries!",2,Loopmasters,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/551913780000ff00057e5fd4/198x149.png,http://www.loopmasters.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Great service,2,Tophatter,//s3-eu-west-1.amazonaws.com/tpd/logos/5740843f0000ff00058d2ad7/0x0.png,https://tophatter.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
They got it right and at a fair price. Would definitely use them again.,2,Medisave US LLP,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5117dd370000640005222dbe/198x149.png,https://www.medisave.net?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Lendup has helped in alot of ways. I tell alot of people about them.,2,LendUp,//s3-eu-west-1.amazonaws.com/tpd/screenshots/50f45840000064000520c920/198x149.png,https://www.lendup.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Easy to work with. Placed my order and it was shipped on time. Received emails keeping me in the loop with what was happening. Would definitely order from this company again.,2,PickleballCentral,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5540f5a90000ff00057f173e/198x149.png,http://pickleballcentral.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Fast approval and it was in my account the next day like it said online,2,RISE Credit,//s3-eu-west-1.amazonaws.com/tpd/logos/5a1f34510000ff0005b1ed2f/0x0.png,https://www.risecredit.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I was over 180 pounds.  My cholesterol was through the roof.  My doctor told me I was a walking stroke waiting to happen.  I began the IdealShape program in January.  I now weigh 160 pounds, and my intention is to lose another 25 pounds.  My cholesterol is coming down.  My doctor says when I hit my goal weight of 135 pounds, he will let me come off of the cholesterol medication.  I love the protein bars!!!  I love the audio c.d.'s, especially the ones that help me sleep.  I have had sleep problems for over 20 years. Now, thanks to the c.d.'s, I go to sleep at night in 15 minutes or less, and sleep deeply all night.  I have read all of the books, and now understand why my previous diet efforts were not permanently successful.  I know now, deep in my heart, that thanks to this program, I will reach my ideal shape, and I will keep it.   My deepest heartfelt gratitude goes to David and everyone at IdealShape.  May God bless you all for the work that you do every day!",2,IdealShape,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/51963a02000064000531af4f/198x149.png,http://www.idealshape.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I live in Georgia but always receive my orders timely and correctly. MOA Pandora makes my shopping easy!,2,Becharming,//s3-eu-west-1.amazonaws.com/tpd/logos/56eaf2d30000ff00058a527f/0x0.png,https://www.becharming.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I am so pleased with my order of the zebra checks, checkbook cover and labels. Very nice for the money and fast delivery.",2,Carousel Checks,//s3-eu-west-1.amazonaws.com/tpd/logos/512fa1b30000640005231a4b/0x0.png,http://www.CarouselChecks.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"The representative we spoke to was extremely helpful in assisting us with ordering, and the shipment came in quickly. The Next Level Apparel tees are so soft and we are thrilled with our order!",2,Custom Ink,//s3-eu-west-1.amazonaws.com/tpd/logos/48972ab80000640005031188/0x0.png,http://www.customink.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"The great majority of items I have gotten have been about, or well below, prices at other similar sites. Shipping is faster than other sites of this type. Happy customer!",2,Tophatter,//s3-eu-west-1.amazonaws.com/tpd/logos/5740843f0000ff00058d2ad7/0x0.png,https://tophatter.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Excellent on price and service,2,CarTrawler,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/46f35bf300006400050192d5/198x149.png,http://www.cartrawler.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Ring is a great product. It always keeps me informed when someone is approaching my door. The Neighbor feature is awesome. My neighbors and I can notify each other with videos of any suspicious activity in the neighborhood. I lost my ring screwdriver and Ring Support sent me a replacement free of charge,2,Ring,//s3-eu-west-1.amazonaws.com/tpd/logos/555e30710000ff00057f952a/0x0.png,http://ring.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
My order was just as I expected. I especially enjoyed the no shipping fee.,2,Walter Drake,//s3-eu-west-1.amazonaws.com/tpd/screenshots/481735570000640005026e48/198x149.png,https://www.wdrake.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Their representative worked with me via the online chat and made some good suggestions that made my t-shirt come out the way I had hoped. T-shirts arrived when they said they would.,2,RushOrderTees.com,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/50e660b10000640005204c2a/198x149.png,https://www.rushordertees.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I'm always so excited to get my stuff I rarely have any problems with the sizes. I just live just fab.,2,JustFab US,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4f2ad31b000064000512a0ad/198x149.png,http://www.justfab.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I used to rent from chegg a lot, but I found their prices to be a little bit higher for certain books I needed so I had to shop around and found BookRenter. I've rented 3 books from them so far and have had little to no problems. I love that their expedited shipping is only $10 especially since two of the books I needed were no more than 15 or 20. Highly recommend book renter for all your last minute needs!",2,BookRenter,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4bdcdcbf000064000505fb67/198x149.png,http://www.bookrenter.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
My son bought a “skin” rather than a case by mistake. Customer service was outstanding - speed of response superb and no quibbles over exchange.,2,Redbubble,//s3-eu-west-1.amazonaws.com/tpd/logos/4885a44b0000640005030324/0x0.png,http://www.redbubble.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Good selection and reasonable prices and discounts.,2,PureFormulas,//s3-eu-west-1.amazonaws.com/tpd/logos/4e582e90000064000510dc69/0x0.png,https://www.pureformulas.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
This is excellent web creator.,2,Webs,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/49dad542000064000504300a/198x149.png,http://www.webs.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
The rep was straight forward and offered to send more details via email,2,American RV Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/50b3ed1c00006400051ef257/198x149.png,http://www.americanrvcompany.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Very helpful,2,Mobiloans,//s3-eu-west-1.amazonaws.com/tpd/logos/5196f432000064000532feb1/0x0.png,http://www.mobiloans.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Fast and easy rental process!,2,SelfStorage.com,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4bf1c25e00006400050cadbf/198x149.png,http://www.selfstorage.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
on time and right part,2,Parts Geek,//s3-eu-west-1.amazonaws.com/tpd/screenshots/48e8f359000064000503beb4/198x149.png,http://www.partsgeek.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Happy with the service, would like more ""how to"" information  to have better understanding of how to incorporate into daily diet.",2,Onnit,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4e55d4cb000064000510d9f8/198x149.png,https://www.onnit.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Quick, helpful, and easy! The whole process took maybe 10 min, which I really appreciated, and the people who helped me were very nice and friendly.",2,SelfStorage.com,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4bf1c25e00006400050cadbf/198x149.png,http://www.selfstorage.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I really like this application help me to save money making call to my country I'm very happy,2,KeepCalling.com,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/54116e1400006400057a4227/198x149.png,https://KeepCalling.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
The shirts are fantastic just what i wanted.,2,Custom Ink,//s3-eu-west-1.amazonaws.com/tpd/logos/48972ab80000640005031188/0x0.png,http://www.customink.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Awesome and fast thank you,2,OLDIES.com,//s3-eu-west-1.amazonaws.com/tpd/screenshots/481734580000640005025265/198x149.png,https://www.oldies.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Cassie was such a great help.  She was very nice and very focused on saving me money.  We switched from another carrier and were able to save $100 a month.  I appreciate the help I received and all the explanation.  I totally understood what I was signing up for and how the 2 year contract works.  It was a pleasure doing a task that can be dreaded normally.  Thank you so much!,2,fios.verizon.com,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5255d283000064000576f3a4/198x149.png,http://fios.verizon.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Great customer service and quick turn around of results once samples arrive at the lab. I'd recommend asking questions before taking samples as some of the directions weren't as clear as they should be. The website is very informative.,2,LetsGetChecked,//s3-eu-west-1.amazonaws.com/tpd/logos/58d0eca40000ff00059ee5a0/0x0.png,http://www.letsgetchecked.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Great selection of products and awesome availability. Fast shipping and good service. Will definitely use them again soon.,2,My Supplement Store,//s3-eu-west-1.amazonaws.com/tpd/logos/551444220000ff00057e5064/0x0.png,https://www.mysupplementstore.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
We have used Homeaway for the past three years. Highly recommended!!,2,HomeAway,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4a59524f0000640005045a9f/198x149.png,http://www.homeaway.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
The process was so easy and I was able to reach someone when I needed to.  My order came fast. Very reliable to do business with.,2,GetContrave,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5ae76e572a490b0001ec6a21/198x149.png,http://getcontrave.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"No problems, fast, and friendly.",2,Quicken Loans,//s3-eu-west-1.amazonaws.com/tpd/logos/4bed9e1a00006400050b9bca/0x0.png,https://www.quickenloans.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Quick response and reasonable price!,2,HomeAdvisor,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5135ef3700006400052361ea/198x149.png,http://www.homeadvisor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"The Representative  was very informative and cared about my needs! I really only wanted 1 service instead I combined Internet & tv. I was livet when one of those big name franchises demand I pay a bill that didn't belong me, and I still tried to negotiate a bill that was more then 10yrs old??? Like please you should settle for something instead of nothing. Thanks Exede!",2,InMyArea.com,//s3-eu-west-1.amazonaws.com/tpd/logos/51977f880000640005340ed7/0x0.png,http://www.inmyarea.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Saratoga Wine Exchange was able to fulfill four separate case orders of CdP, Brunello and Barbaresco of specific vintages, all of which had become difficult to find -- and at discounted case prices that were better than or competitive with any other sources.  There was a minor issue with one of the orders and Saratoga resolved it promptly after one brief phone call, to my complete satisfaction.  Highly recommended.",2,SaratogaWine.com,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4ecd33370000640005119f23/198x149.png,http://www.saratogawine.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Prompt good service thank you Will continue to order from your company,2,Concordia Supply,//s3-eu-west-1.amazonaws.com/tpd/logos/4be50cdb0000640005091657/0x0.png,http://www.concordiasupply.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
The part I ordered (Driver side mirror for a Lincoln was rated  as very good.  In fact it looked brand new.  Shipping was fast also.  Highly recommend this firm,2,Automotix,//s3-eu-west-1.amazonaws.com/tpd/screenshots/560167250000ff0005839747/198x149.png,http://automotix.net?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I love being able to find great clothes and shoes in my size (size 10 clothes, size 12 shoe, 6’ tall). I’m a dedicated customer and tell all my tall friends and family about you. I would have given you 5 stars if your shipping was faster...once I decide to purchase something, it’s so hard to wait for a week or two to get the beautiful clothes in my hands.",2,Long Tall Sally,//s3-eu-west-1.amazonaws.com/tpd/logos/584fd2110000ff00059910f9/0x0.png,http://www.longtallsally.com/us/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Wonderful service,2,Walter Drake,//s3-eu-west-1.amazonaws.com/tpd/screenshots/481735570000640005026e48/198x149.png,https://www.wdrake.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Very easy booking!,2,LatinOFare,//s3-eu-west-1.amazonaws.com/tpd/screenshots/55ac71950000ff0005813015/198x149.png,http://www.latinofare.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"So pleased with this lovely necklace,I can't take it off!",2,The Pearl Source,//s3-eu-west-1.amazonaws.com/tpd/logos/4be2ffa600006400050873c2/0x0.png,http://www.ThePearlSource.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Couldn't be a better experience.,2,MyComicShop,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/56675bfe0000ff00058677ec/198x149.png,http://www.mycomicshop.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Accurate, affordable, and dependable.",2,American RV Company,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/50b3ed1c00006400051ef257/198x149.png,http://www.americanrvcompany.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Low prices! Great quality! Shipped fast,2,MyComicShop,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/56675bfe0000ff00058677ec/198x149.png,http://www.mycomicshop.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I really appreciate all the follow up and follow through that snap travel provided. They worked with the hotel to get me a great room with all of my preferences. They stayed in touch with me throughout the day to make sure everything was taken care of. From start to finish snap travel took great care of me! The process was seamless and efficient! I loved it and will be using them again for my next trip no doubt!,2,SnapTravel  🏨 ✈️,//s3-eu-west-1.amazonaws.com/tpd/logos/5bf4d83e5b2cd90001f41ca8/0x0.png,http://snaptravel.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"GigSalad made it easy to book a great Steel Drum group called Lightning Jack for our huge pool side party event at Inspired Living Lakewood Ranch.  This was an event for our wonderful seniors at our assisted living and GigSalad made it stress free.  Will use this service again soon.  We got the bids quickly, we reviewed the options and we booked it.  Thank you!",2,GigSalad,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4be8963c00006400050a2ff5/198x149.png,http://www.gigsalad.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Very please with the quality of the product and the engraving is done very nicely!,2,ForAllGifts,//s3-eu-west-1.amazonaws.com/tpd/logos/5c2d19edd0166c0001ba6e0a/0x0.png,https://www.forallgifts.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Never lost a call, all are clear.",2,Tel3,//s3-eu-west-1.amazonaws.com/tpd/screenshots/481735410000640005026bf3/198x149.png,http://www.tel3.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Job was completed in good time,2,Handy,//s3-eu-west-1.amazonaws.com/tpd/logos/5433b34200006400057ac616/0x0.png,http://www.handy.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Easy to use!   Can save your progress; so you can work on the course at your leisure.,2,iDriveSafely,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4d993b5200006400050f6c6a/198x149.png,http://www.idrivesafely.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I have used this company 4 times without encountering any problems,2,HomeAway,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4a59524f0000640005045a9f/198x149.png,http://www.homeaway.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Fast turnaround, great prices. I use York always for my digital photos and they do a great job.",2,Yorkphoto,//s3-eu-west-1.amazonaws.com/tpd/screenshots/554ce5210000ff00057f4a4f/198x149.png,http://yorkphoto.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
The best.  Simply the best.,2,Electronic Express,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/57ac7d8d0000ff0005935d3b/198x149.png,https://www.electronicexpress.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"The option of designing your clothes with exact size required is really best ever. But above all quality, value for money and excellent customer service is second to none. This stablishm is highly recommend. Try it and you will not be disappointed.",2,iTailor,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4c95170000006400050de1c7/198x149.png,https://itailor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Very descent price and very easy process!,2,LatinOFare,//s3-eu-west-1.amazonaws.com/tpd/screenshots/55ac71950000ff0005813015/198x149.png,http://www.latinofare.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I purchased the wedding thank you cards & they came out just as I expected. Also they arrived quickly after placing my order. Needless to say I am happy with my purchase!,2,Optimalprint,//s3-eu-west-1.amazonaws.com/tpd/logos/4c9135b300006400050ddd32/0x0.png,https://www.optimalprint.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"1. Fast 2. Realy clean junk from PC 3. Correct many errors (but not all) 4. Good optimization 5..Easy interface Maby write more, but have poor knowleges of Eanglish. Sorry for that.",2,Auslogics,//s3-eu-west-1.amazonaws.com/tpd/logos/46d4e206000064000500ca27/0x0.png,http://www.auslogics.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Our experience was very good.  Our representative stayed in touch with us throughout our process.  The bank financed what we were told and most of our refinance took the timeframe they stated.  The only complaint we had was trying to work with the electronic system.  It was very difficult at times to get the signature go through.,2,NewDay USA,//s3-eu-west-1.amazonaws.com/tpd/logos/571fa0520000ff00058c0de4/0x0.png,https://www.newdayusa.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Great prices,fairly quick shipping and most important authentic.",2,FragranceNet,//s3-eu-west-1.amazonaws.com/tpd/logos/47783f4a0000640005020d16/0x0.png,http://www.fragrancenet.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
The item was shipped the next day and the price I paid was the cheapest I could find! I am happy with the transaction!,2,A4C,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/52b59ed2000064000577ad21/198x149.png,http://a4c.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
bought my tickets from my phone just in front of the event. so simple and will definitely purchase from them again,2,Rush49,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/563375030000ff000584f21c/198x149.png,http://rush49.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"The experience was great, the website was easy to walk through and instructions were very clear. Thanks!",2,ZenBusiness PBC,//s3-eu-west-1.amazonaws.com/tpd/logos/5a271cd90000ff0005b28046/0x0.png,https://www.zenbusiness.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"No complaints whatsoever! Prompt delivery of an awesome product, couldn’t be happier!",2,TeePublic,//s3-eu-west-1.amazonaws.com/tpd/logos/568b958e0000ff00058735f0/0x0.png,http://www.teepublic.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Love his product. Mixes well with just water or in smoothies.  Highly recommend!,2,Zhou Nutrition,//s3-eu-west-1.amazonaws.com/tpd/logos/594bfe180000ff0005a5216e/0x0.png,http://www.zhounutrition.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Very courteous staff, all details explained. Price, product details explained meticulously... Great experience.",2,Lenskart,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4f418f9800006400051300d0/198x149.png,http://www.Lenskart.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Matthew Morris is exceptional with his people skills and level of knowledge. Extremely helpful, and a smile to brighten hearts.",2,Raymour & Flanigan,//s3-eu-west-1.amazonaws.com/tpd/logos/58f21e8f0000ff0005a087a6/0x0.png,https://www.raymourflanigan.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Swagbucks is an easy way to make a little extra spending money.  You have lots of options of how to engage with the site to earn, so everyone can find something that works into their life to earn those ""bucks""!  I like taking surveys and using the shopping portal to earn cash back.  Great site - I've been using it for years!",2,Swagbucks,//s3-eu-west-1.amazonaws.com/tpd/logos/48fbe999000064000503d343/0x0.png,https://www.swagbucks.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Excellent listening practice. I would find it more so, however, if there were review elements that accompanied the units, bringing out - not just vocabulary - but grammatical points or pertinent structural elements found in each of them. Otherwise, great practice!",2,Yabla,//s3-eu-west-1.amazonaws.com/tpd/logos/53c053e700006400057912a2/0x0.png,http://www.yabla.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I put 5 star,because the lost of my book is the fault of mail company and not yours. Also I put 5 stars because the book's quality is amazing!",2,Springer Shop,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/4bdc5f4e000064000505b783/198x149.png,http://www.springer.com/shop?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Representative was calm and was able to ease my worry after getting served by one of my creditors,2,Freedom Debt Relief,//s3-eu-west-1.amazonaws.com/tpd/logos/519376ed00006400052d1a3a/0x0.png,http://www.freedomdebtrelief.com/?utm_source=trustpilot
The steakhouse food and staff are awesome. MonIque is quite the classy hostess hats off to circus circus reno,2,HotelsOne,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4e39072e000064000510a5a3/198x149.png,http://www.hotelsone.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Easy, efficient booking!",2,Reservation Counter,//s3-eu-west-1.amazonaws.com/tpd/logos/4f04882e000064000512172f/0x0.png,http://www.reservationcounter.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Quick process for getting money for used books; no complaints!,2,TextbookRush,//s3-eu-west-1.amazonaws.com/tpd/logos/5165d554000064000525d395/0x0.png,http://www.textbookrush.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I ordered the wrong size and when I contacted Shapermint they told me to keep the wrong size and pass it on to someone who could use it. They promptly sent out the new size and it fits perfect. I love my new Shapermint products!!!!!,2,Shapermint,//s3-eu-west-1.amazonaws.com/tpd/logos/5bdc1f534c2c1b0001dc2b39/0x0.png,https://shapermint.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Chime Gives me my money up to 3 days early! And $50 for every referral! I love Chime! And never an overdraft fee again! Chime for life!,2,Chime,//s3-eu-west-1.amazonaws.com/tpd/logos/5abe7ce5a60aeb000108a67d/0x0.png,http://www.chimebank.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Quick and fast service.   Product was great.,2,GogglesNMore,//s3-eu-west-1.amazonaws.com/tpd/logos/561d83510000ff0005844fb2/0x0.png,https://www.gogglesnmore.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Excellent...the custom order arrived a full 2 weeks before the estimated date we were given when we put in the order.  The folders were very high quality.,2,Baudville,//s3-eu-west-1.amazonaws.com/tpd/logos/593eff810000ff0005a46e0a/0x0.png,http://www.baudville.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I've purchased life insurance in the past, but when it was time for a new policy, I thought I'd try out PolicyGenius. I'm so glad I did. In comparison to the purchase of the first policy, the process was extremely fast, straightforward, and efficient. I wasted very little time on my end, and I'm very confident I got the best quote for the policy I was looking for. In my due diligence search, I either received quotes at triple the cost, or I was simply told flat out that they could not insure me. My agent at PolicyGenius knew just the right carriers to approach and saved me a bunch of time and hassle. No regrets.",2,Policygenius,//s3-eu-west-1.amazonaws.com/tpd/logos/56269c300000ff00058491a2/0x0.png,https://www.policygenius.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I had two women help me out with getting my interlock transferred and both were extremely helpful and went above and beyond making sure I got everything handled that I needed.  Very happy with my experience and would recommend anyone to smart start.,2,"Smart Start, Inc.",//s3-eu-west-1.amazonaws.com/tpd/logos/550044680000ff00057dfb23/0x0.png,https://www.smartstartinc.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Very little wait time to and from airport. Easy check in and quick pay.,2,Airparkparking,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/55b13e450000ff000581550b/198x149.png,http://airparkparking.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Fab necklace amazing quality,2,MyNameNecklace ,//s3-eu-west-1.amazonaws.com/tpd/logos/48c53b0c000064000503ab35/0x0.png,http://www.mynamenecklace.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"OK, so the interest on a quick 14 day couple-of-hundred buck loan is *way* higher than if I had a credit card. But LendUp is completely up-front about the charges. Nothing hidden. The web interface is great. I click on a slider for how much I want, how many days I want it for, and it tells me the interest charge. The money is automatically deposited in my bank account, and in a few weeks, the exact amount specified is automatically withdrawn. Its professional, there are no surprises, and its a really excellent deal to get thru the occasional emergency. I needed car repair. I knew exactly when and where my next paycheck comes. I could afford it--but not until the following Friday! A couple of clicks on LendUp and I've got the money NOW and in a day I have my car fixed. Well worth it. Sure, it would be better if I had savings and credit cards. But I don't. What I do have is a steady job and a predictable income. It's tough living on the ""edge"". But LendUp provides a simple, professional, and easy way to tide me over the cracks, so to speak.",2,LendUp,//s3-eu-west-1.amazonaws.com/tpd/screenshots/50f45840000064000520c920/198x149.png,https://www.lendup.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
EXCELLENT SERVICE WITH A CAR WHICH WAS ALMOST BRAND NEW,2,CarTrawler,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/46f35bf300006400050192d5/198x149.png,http://www.cartrawler.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Great place to find books that are now unavailable in stores or even in the library!. Quick delivery. Condition is true to description. Keep books alive!!!,2,Biblio,//s3-eu-west-1.amazonaws.com/tpd/screenshots/481734850000640005025770/198x149.png,http://www.biblio.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Every time I place my order I get my comics in fast with no problems what so ever,2,MyComicShop,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/56675bfe0000ff00058677ec/198x149.png,http://www.mycomicshop.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
